Vp,Vp/Vs,Vs,Density,SF_Vp,SF_Vp/Vs,x(km),y(km),Depth(km_BSL),Latitude,Longitude,x_nztm,y_nztm
1.5,2.2,0.68,1.0,6.0,6.0,-61.0,-632.0,-15.0,-36.9823,176.9487,1951508.0,5899794.0
1.5,2.2,0.68,1.0,6.0,6.0,-53.0,-632.0,-15.0,-37.0262,177.0198,1957637.0,5894652.0
1.5,2.2,0.68,1.0,6.0,6.0,-46.0,-632.0,-15.0,-37.0646,177.0821,1962999.0,5890152.0
1.5,2.2,0.68,1.0,6.0,6.0,-38.0,-632.0,-15.0,-37.1085,177.1534,1969127.0,5885010.0
1.5,2.2,0.68,1.0,6.0,6.0,-31.0,-632.0,-15.0,-37.1468,177.2158,1974490.0,5880510.0
1.5,2.2,0.68,1.0,6.0,6.0,-23.0,-632.0,-15.0,-37.1905,177.2873,1980618.0,5875368.0
1.5,2.2,0.68,1.0,6.0,6.0,-16.0,-632.0,-15.0,-37.2288,177.3498,1985980.0,5870868.0
1.5,2.2,0.68,1.0,6.0,6.0,-8.0,-632.0,-15.0,-37.2725,177.4214,1992109.0,5865726.0
1.5,2.2,0.68,1.0,6.0,6.0,-1.0,-632.0,-15.0,-37.3106,177.4841,1997471.0,5861227.0
1.5,2.2,0.68,1.0,6.0,6.0,7.0,-632.0,-15.0,-37.3542,177.5558,2003599.0,5856084.0
1.5,2.2,0.68,1.0,6.0,6.0,14.0,-632.0,-15.0,-37.3923,177.6187,2008962.0,5851585.0
1.5,2.2,0.68,1.0,6.0,6.0,22.0,-632.0,-15.0,-37.4358,177.6906,2015090.0,5846443.0
1.5,2.2,0.68,1.0,6.0,6.0,29.0,-632.0,-15.0,-37.4738,177.7535,2020452.0,5841943.0
3.04,1.78,1.71,2.3,6.0,6.0,37.0,-632.0,-15.0,-37.5172,177.8256,2026581.0,5836801.0
3.04,1.78,1.71,2.3,6.0,6.0,41.0,-632.0,-15.0,-37.5388,177.8616,2029645.0,5834230.0
3.05,1.78,1.72,2.3,6.0,6.0,44.0,-632.0,-15.0,-37.5551,177.8887,2031943.0,5832301.0
3.04,1.78,1.7,2.3,5.81,5.83,48.0,-632.0,-15.0,-37.5767,177.9248,2035007.0,5829730.0
3.03,1.79,1.69,2.3,5.67,5.71,51.0,-632.0,-15.0,-37.593,177.9518,2037305.0,5827802.0
3.02,1.79,1.69,2.29,5.69,5.73,55.0,-632.0,-15.0,-37.6146,177.988,2040369.0,5825231.0
3.01,1.79,1.68,2.29,5.71,5.75,58.0,-632.0,-15.0,-37.6308,178.0151,2042668.0,5823302.0
3.0,1.78,1.68,2.29,5.64,5.85,62.0,-632.0,-15.0,-37.6524,178.0512,2045732.0,5820731.0
2.99,1.78,1.68,2.29,5.57,5.96,65.0,-632.0,-15.0,-37.6686,178.0784,2048030.0,5818803.0
3.07,1.78,1.73,2.3,5.59,5.89,69.0,-632.0,-15.0,-37.6902,178.1146,2051094.0,5816232.0
3.14,1.77,1.77,2.32,5.63,5.77,72.0,-632.0,-15.0,-37.7064,178.1417,2053392.0,5814303.0
3.13,1.78,1.76,2.31,5.61,5.73,76.0,-632.0,-15.0,-37.728,178.1779,2056456.0,5811732.0
3.1,1.78,1.74,2.31,5.58,5.71,79.0,-632.0,-15.0,-37.7441,178.2051,2058755.0,5809804.0
3.06,1.79,1.71,2.3,5.54,5.69,83.0,-632.0,-15.0,-37.7657,178.2414,2061819.0,5807232.0
3.0,1.8,1.67,2.29,5.52,5.66,86.0,-632.0,-15.0,-37.7818,178.2686,2064117.0,5805304.0
2.96,1.83,1.62,2.28,5.5,5.6,90.0,-632.0,-15.0,-37.8033,178.3049,2067181.0,5802733.0
2.9,1.84,1.58,2.27,5.48,5.55,93.0,-632.0,-15.0,-37.8195,178.3322,2069479.0,5800805.0
2.83,1.84,1.54,2.26,5.48,5.52,97.0,-632.0,-15.0,-37.841,178.3685,2072543.0,5798233.0
2.87,1.85,1.55,2.26,5.48,5.53,100.0,-632.0,-15.0,-37.8571,178.3958,2074841.0,5796305.0
2.77,1.84,1.51,2.24,5.5,5.54,104.0,-632.0,-15.0,-37.8785,178.4321,2077906.0,5793734.0
2.7,1.83,1.48,2.23,5.56,5.58,107.0,-632.0,-15.0,-37.8946,178.4594,2080204.0,5791806.0
2.59,1.81,1.43,2.21,5.73,5.75,111.0,-632.0,-15.0,-37.9161,178.4958,2083268.0,5789234.0
2.48,1.79,1.38,2.18,5.87,5.88,114.0,-632.0,-15.0,-37.9322,178.5232,2085566.0,5787306.0
2.29,1.78,1.29,2.14,5.97,6.0,118.0,-632.0,-15.0,-37.9536,178.5596,2088630.0,5784735.0
2.15,1.77,1.22,2.11,5.89,6.0,121.0,-632.0,-15.0,-37.9697,178.587,2090928.0,5782807.0
1.88,1.75,1.08,2.04,5.71,6.0,127.0,-632.0,-15.0,-38.0018,178.6417,2095525.0,5778950.0
1.5,2.2,0.68,1.0,5.66,6.0,133.0,-632.0,-15.0,-38.0339,178.6965,2100121.0,5775093.0
1.5,1.74,0.86,1.93,5.71,6.0,139.0,-632.0,-15.0,-38.0659,178.7513,2104717.0,5771236.0
1.5,2.2,0.68,1.0,5.75,6.0,145.0,-632.0,-15.0,-38.0979,178.8062,2109313.0,5767380.0
1.5,2.2,0.68,1.0,5.67,6.0,152.0,-632.0,-15.0,-38.1352,178.8702,2114676.0,5762880.0
1.5,2.2,0.68,1.0,5.73,6.0,161.0,-632.0,-15.0,-38.1832,178.9527,2121570.0,5757095.0
1.5,2.2,0.68,1.0,5.92,6.0,173.0,-632.0,-15.0,-38.247,179.0629,2130763.0,5749382.0
1.5,2.2,0.68,1.0,6.0,6.0,187.0,-632.0,-15.0,-38.3212,179.1916,2141487.0,5740383.0
1.5,2.2,0.68,1.0,6.0,6.0,201.0,-632.0,-15.0,-38.3953,179.3206,2152212.0,5731384.0
1.5,2.2,0.68,1.0,6.0,6.0,216.0,-632.0,-15.0,-38.4746,179.459,2163703.0,5721742.0
1.5,2.2,0.68,1.0,6.0,6.0,233.0,-632.0,-15.0,-38.5641,179.6163,2176725.0,5710814.0
1.5,2.2,0.68,1.0,6.0,6.0,250.0,-632.0,-15.0,-38.6534,179.774,2189748.0,5699887.0
1.5,2.2,0.68,1.0,6.0,6.0,266.0,-632.0,-15.0,-38.7373,179.9228,2202005.0,5689602.0
1.5,2.2,0.68,1.0,6.0,6.0,283.0,-632.0,-15.0,-38.8261,-179.9188,2215028.0,5678675.0
1.5,2.2,0.68,1.0,6.0,6.0,300.0,-632.0,-15.0,-38.9147,-179.76,2228050.0,5667748.0
1.5,2.2,0.68,1.0,6.0,6.0,316.0,-632.0,-15.0,-38.9978,-179.6102,2240307.0,5657463.0
1.5,2.2,0.68,1.0,6.0,6.0,333.0,-632.0,-15.0,-39.0859,-179.4507,2253330.0,5646536.0
1.5,2.2,0.68,1.0,6.0,6.0,350.0,-632.0,-15.0,-39.1737,-179.2908,2266353.0,5635608.0
1.5,2.2,0.68,1.0,6.0,6.0,1200.0,-632.0,-15.0,-43.2137,-170.7985,2917490.0,5089239.0
1.5,2.22,0.68,1.93,6.0,6.0,-1200.0,-610.0,-15.0,-30.4772,167.4288,1064842.0,6615076.0
3.22,1.77,1.82,2.33,6.0,6.0,-540.0,-610.0,-15.0,-34.4234,172.6782,1570432.0,6190836.0
3.57,1.78,2.0,2.39,5.75,6.0,-400.0,-610.0,-15.0,-35.2323,173.8536,1677678.0,6100846.0
2.87,1.82,1.58,2.26,6.0,6.0,-300.0,-610.0,-15.0,-35.8028,174.7074,1754282.0,6036567.0
2.65,1.81,1.46,2.22,6.0,6.0,-200.0,-610.0,-15.0,-36.3667,175.5734,1830887.0,5972288.0
2.93,1.79,1.64,2.28,6.0,6.0,-151.0,-610.0,-15.0,-36.6406,176.0022,1868423.0,5940792.0
2.97,1.78,1.67,2.28,6.0,6.0,-136.0,-610.0,-15.0,-36.724,176.1341,1879914.0,5931150.0
1.5,2.2,0.68,1.0,6.0,6.0,-121.0,-610.0,-15.0,-36.8074,176.2663,1891404.0,5921508.0
1.5,2.2,0.68,1.0,6.0,6.0,-106.0,-610.0,-15.0,-36.8905,176.3987,1902895.0,5911866.0
1.5,2.2,0.68,1.0,6.0,6.0,-96.0,-610.0,-15.0,-36.9459,176.4871,1910555.0,5905438.0
1.5,2.2,0.68,1.0,6.0,6.0,-86.0,-610.0,-15.0,-37.0012,176.5757,1918216.0,5899011.0
1.5,2.2,0.68,1.0,6.0,6.0,-76.0,-610.0,-15.0,-37.0564,176.6644,1925876.0,5892583.0
1.5,2.2,0.68,1.0,6.0,6.0,-68.0,-610.0,-15.0,-37.1005,176.7355,1932005.0,5887440.0
1.5,2.2,0.68,1.0,6.0,6.0,-61.0,-610.0,-15.0,-37.139,176.7977,1937367.0,5882941.0
1.5,2.2,0.68,1.0,6.0,6.0,-53.0,-610.0,-15.0,-37.1831,176.8689,1943495.0,5877799.0
1.5,2.2,0.68,1.0,6.0,6.0,-46.0,-610.0,-15.0,-37.2215,176.9313,1948858.0,5873299.0
1.5,2.2,0.68,1.0,6.0,6.0,-38.0,-610.0,-15.0,-37.2655,177.0026,1954986.0,5868157.0
1.5,2.2,0.68,1.0,6.0,6.0,-31.0,-610.0,-15.0,-37.3039,177.0651,1960348.0,5863657.0
1.5,2.2,0.68,1.0,6.0,6.0,-23.0,-610.0,-15.0,-37.3477,177.1366,1966477.0,5858515.0
1.5,2.2,0.68,1.0,6.0,6.0,-16.0,-610.0,-15.0,-37.386,177.1993,1971839.0,5854015.0
1.5,2.2,0.68,1.0,5.67,5.77,-8.0,-610.0,-15.0,-37.4298,177.271,1977967.0,5848873.0
1.5,2.2,0.68,1.0,6.0,6.0,-1.0,-610.0,-15.0,-37.468,177.3337,1983330.0,5844374.0
1.5,2.2,0.68,1.0,6.0,6.0,7.0,-610.0,-15.0,-37.5117,177.4055,1989458.0,5839231.0
1.5,2.2,0.68,1.0,5.77,5.77,14.0,-610.0,-15.0,-37.5499,177.4684,1994820.0,5834732.0
1.5,2.2,0.68,1.0,5.77,6.0,22.0,-610.0,-15.0,-37.5934,177.5404,2000949.0,5829590.0
3.09,1.77,1.75,2.31,6.0,6.0,29.0,-610.0,-15.0,-37.6315,177.6035,2006311.0,5825090.0
3.13,1.76,1.78,2.31,6.0,6.0,37.0,-610.0,-15.0,-37.675,177.6756,2012439.0,5819948.0
3.2,1.75,1.83,2.33,5.82,6.0,41.0,-610.0,-15.0,-37.6967,177.7117,2015504.0,5817377.0
3.26,1.75,1.87,2.34,5.69,6.0,44.0,-610.0,-15.0,-37.713,177.7388,2017802.0,5815448.0
3.3,1.75,1.89,2.35,5.54,5.71,48.0,-610.0,-15.0,-37.7347,177.7749,2020866.0,5812877.0
3.35,1.75,1.92,2.35,5.44,5.48,51.0,-610.0,-15.0,-37.7509,177.802,2023164.0,5810949.0
3.29,1.75,1.87,2.34,5.71,5.63,55.0,-610.0,-15.0,-37.7726,177.8382,2026228.0,5808378.0
3.26,1.76,1.85,2.34,5.93,5.73,58.0,-610.0,-15.0,-37.7889,177.8653,2028526.0,5806449.0
3.22,1.76,1.82,2.33,5.85,5.87,62.0,-610.0,-15.0,-37.8105,177.9015,2031590.0,5803878.0
3.2,1.77,1.81,2.33,5.7,5.96,65.0,-610.0,-15.0,-37.8267,177.9287,2033889.0,5801950.0
3.26,1.77,1.84,2.34,5.59,5.81,69.0,-610.0,-15.0,-37.8484,177.9649,2036953.0,5799379.0
3.33,1.77,1.88,2.35,5.52,5.62,72.0,-610.0,-15.0,-37.8646,177.9921,2039251.0,5797450.0
3.35,1.77,1.89,2.35,5.5,5.54,76.0,-610.0,-15.0,-37.8862,178.0284,2042315.0,5794879.0
3.35,1.77,1.89,2.35,5.48,5.53,79.0,-610.0,-15.0,-37.9024,178.0556,2044613.0,5792951.0
3.35,1.77,1.9,2.35,5.48,5.52,83.0,-610.0,-15.0,-37.924,178.0919,2047677.0,5790380.0
3.38,1.76,1.92,2.36,5.48,5.54,86.0,-610.0,-15.0,-37.9402,178.1192,2049976.0,5788451.0
3.34,1.76,1.9,2.35,5.5,5.59,90.0,-610.0,-15.0,-37.9617,178.1555,2053040.0,5785880.0
3.23,1.76,1.84,2.33,5.5,5.63,93.0,-610.0,-15.0,-37.9779,178.1828,2055338.0,5783952.0
3.1,1.75,1.77,2.31,5.5,5.61,97.0,-610.0,-15.0,-37.9994,178.2192,2058402.0,5781380.0
3.01,1.75,1.72,2.29,5.46,5.56,100.0,-610.0,-15.0,-38.0156,178.2465,2060700.0,5779452.0
2.89,1.75,1.66,2.27,5.44,5.48,104.0,-610.0,-15.0,-38.0371,178.2829,2063764.0,5776881.0
2.77,1.74,1.59,2.24,5.46,5.5,107.0,-610.0,-15.0,-38.0532,178.3102,2066062.0,5774953.0
2.57,1.74,1.48,2.2,5.68,5.7,111.0,-610.0,-15.0,-38.0747,178.3467,2069127.0,5772381.0
2.48,1.74,1.43,2.18,5.84,5.85,114.0,-610.0,-15.0,-38.0908,178.374,2071425.0,5770453.0
2.38,1.74,1.37,2.16,5.96,6.0,118.0,-610.0,-15.0,-38.1123,178.4105,2074489.0,5767882.0
2.25,1.74,1.29,2.13,5.85,6.0,121.0,-610.0,-15.0,-38.1284,178.4379,2076787.0,5765954.0
1.97,1.74,1.13,2.06,5.64,6.0,127.0,-610.0,-15.0,-38.1606,178.4927,2081383.0,5762097.0
1.76,1.74,1.01,2.0,5.54,6.0,133.0,-610.0,-15.0,-38.1927,178.5476,2085980.0,5758240.0
1.5,2.2,0.68,1.0,5.58,6.0,139.0,-610.0,-15.0,-38.2248,178.6025,2090576.0,5754383.0
1.5,1.75,0.86,1.93,5.61,6.0,145.0,-610.0,-15.0,-38.2569,178.6574,2095172.0,5750527.0
1.5,2.2,0.68,1.0,5.57,6.0,152.0,-610.0,-15.0,-38.2943,178.7216,2100534.0,5746027.0
1.5,2.2,0.68,1.0,5.69,6.0,161.0,-610.0,-15.0,-38.3423,178.8042,2107429.0,5740242.0
1.5,2.2,0.68,1.0,5.91,6.0,173.0,-610.0,-15.0,-38.4062,178.9144,2116621.0,5732529.0
1.5,2.2,0.68,1.0,6.0,6.0,187.0,-610.0,-15.0,-38.4807,179.0433,2127346.0,5723530.0
1.5,2.2,0.68,1.0,6.0,6.0,201.0,-610.0,-15.0,-38.5549,179.1725,2138071.0,5714531.0
1.5,2.2,0.68,1.0,6.0,6.0,216.0,-610.0,-15.0,-38.6343,179.3112,2149561.0,5704889.0
1.5,2.2,0.68,1.0,6.0,6.0,233.0,-610.0,-15.0,-38.7241,179.4687,2162584.0,5693961.0
1.5,2.2,0.68,1.0,6.0,6.0,250.0,-610.0,-15.0,-38.8135,179.6266,2175607.0,5683034.0
1.5,2.2,0.68,1.0,6.0,6.0,266.0,-610.0,-15.0,-38.8975,179.7755,2187864.0,5672749.0
1.5,2.2,0.68,1.0,6.0,6.0,283.0,-610.0,-15.0,-38.9866,179.9342,2200886.0,5661822.0
1.5,2.2,0.68,1.0,6.0,6.0,300.0,-610.0,-15.0,-39.0753,-179.9068,2213909.0,5650895.0
1.5,2.2,0.68,1.0,6.0,6.0,316.0,-610.0,-15.0,-39.1586,-179.7567,2226166.0,5640610.0
1.5,2.2,0.68,1.0,6.0,6.0,333.0,-610.0,-15.0,-39.2469,-179.597,2239188.0,5629683.0
1.5,2.2,0.68,1.0,6.0,6.0,350.0,-610.0,-15.0,-39.3349,-179.4368,2252211.0,5618755.0
1.5,2.2,0.68,1.0,6.0,6.0,1200.0,-610.0,-15.0,-43.3832,-170.9263,2903349.0,5072386.0
1.5,2.22,0.68,1.93,6.0,6.0,-1200.0,-590.0,-15.0,-30.609,167.2875,1051987.0,6599755.0
3.2,1.78,1.8,2.33,6.0,6.0,-540.0,-590.0,-15.0,-34.5611,172.5375,1557576.0,6175515.0
3.56,1.8,1.98,2.39,5.69,5.76,-400.0,-590.0,-15.0,-35.3714,173.7135,1664822.0,6085525.0
2.76,1.82,1.52,2.24,5.79,6.0,-300.0,-590.0,-15.0,-35.9428,174.5679,1741427.0,6021246.0
2.67,1.8,1.49,2.22,5.7,6.0,-200.0,-590.0,-15.0,-36.5077,175.4345,1818031.0,5956968.0
3.06,1.78,1.72,2.3,5.58,5.73,-151.0,-590.0,-15.0,-36.782,175.8637,1855567.0,5925471.0
3.0,1.76,1.7,2.29,6.0,6.0,-136.0,-590.0,-15.0,-36.8657,175.9957,1867058.0,5915829.0
3.06,1.79,1.71,2.3,6.0,6.0,-121.0,-590.0,-15.0,-36.9491,176.128,1878549.0,5906187.0
1.5,2.2,0.68,1.0,6.0,6.0,-106.0,-590.0,-15.0,-37.0325,176.2605,1890039.0,5896545.0
1.5,2.2,0.68,1.0,6.0,6.0,-96.0,-590.0,-15.0,-37.0879,176.3491,1897700.0,5890118.0
1.5,2.2,0.68,1.0,6.0,6.0,-86.0,-590.0,-15.0,-37.1433,176.4377,1905360.0,5883690.0
1.5,2.2,0.68,1.0,6.0,6.0,-76.0,-590.0,-15.0,-37.1986,176.5265,1913021.0,5877262.0
1.5,2.2,0.68,1.0,6.0,6.0,-68.0,-590.0,-15.0,-37.2428,176.5976,1919149.0,5872120.0
1.5,2.2,0.68,1.0,6.0,6.0,-61.0,-590.0,-15.0,-37.2814,176.6599,1924511.0,5867620.0
1.5,2.2,0.68,1.0,6.0,6.0,-53.0,-590.0,-15.0,-37.3255,176.7312,1930640.0,5862478.0
1.5,2.2,0.68,1.0,6.0,6.0,-46.0,-590.0,-15.0,-37.3641,176.7936,1936002.0,5857978.0
1.5,2.2,0.68,1.0,6.0,6.0,-38.0,-590.0,-15.0,-37.4081,176.8651,1942130.0,5852836.0
1.5,2.2,0.68,1.0,6.0,6.0,-31.0,-590.0,-15.0,-37.4465,176.9276,1947493.0,5848336.0
1.5,2.2,0.68,1.0,6.0,6.0,-23.0,-590.0,-15.0,-37.4905,176.9992,1953621.0,5843194.0
1.5,2.2,0.68,1.0,6.0,6.0,-16.0,-590.0,-15.0,-37.5288,177.0619,1958983.0,5838695.0
1.5,2.2,0.68,1.0,5.6,5.77,-8.0,-590.0,-15.0,-37.5727,177.1336,1965112.0,5833552.0
1.5,2.2,0.68,1.0,5.71,6.0,-1.0,-590.0,-15.0,-37.611,177.1965,1970474.0,5829053.0
1.5,2.2,0.68,1.0,6.0,6.0,7.0,-590.0,-15.0,-37.6547,177.2684,1976602.0,5823910.0
2.98,1.77,1.68,2.29,5.77,6.0,14.0,-590.0,-15.0,-37.693,177.3313,1981965.0,5819411.0
3.04,1.77,1.71,2.3,6.0,6.0,22.0,-590.0,-15.0,-37.7366,177.4034,1988093.0,5814269.0
3.14,1.77,1.78,2.32,6.0,6.0,29.0,-590.0,-15.0,-37.7748,177.4665,1993455.0,5809769.0
3.21,1.76,1.82,2.33,6.0,6.0,37.0,-590.0,-15.0,-37.8183,177.5387,1999584.0,5804627.0
3.26,1.75,1.86,2.34,5.75,5.75,41.0,-590.0,-15.0,-37.8401,177.5748,2002648.0,5802056.0
3.3,1.75,1.89,2.35,5.57,5.56,44.0,-590.0,-15.0,-37.8564,177.6019,2004946.0,5800127.0
3.35,1.75,1.92,2.35,5.56,5.57,48.0,-590.0,-15.0,-37.8781,177.6381,2008010.0,5797556.0
3.39,1.75,1.94,2.36,5.55,5.58,51.0,-590.0,-15.0,-37.8944,177.6652,2010308.0,5795628.0
3.49,1.76,1.98,2.38,5.52,5.58,55.0,-590.0,-15.0,-37.9161,177.7014,2013372.0,5793057.0
3.56,1.77,2.01,2.39,5.49,5.58,58.0,-590.0,-15.0,-37.9324,177.7286,2015671.0,5791128.0
3.54,1.78,1.99,2.39,5.71,5.75,62.0,-590.0,-15.0,-37.9541,177.7649,2018735.0,5788557.0
3.5,1.78,1.96,2.38,5.92,5.94,65.0,-590.0,-15.0,-37.9704,177.7921,2021033.0,5786629.0
3.49,1.78,1.96,2.38,5.9,6.0,69.0,-590.0,-15.0,-37.992,177.8283,2024097.0,5784058.0
3.51,1.78,1.97,2.38,5.79,6.0,72.0,-590.0,-15.0,-38.0083,177.8556,2026395.0,5782129.0
3.48,1.78,1.96,2.38,5.69,5.85,76.0,-590.0,-15.0,-38.0299,177.8919,2029459.0,5779558.0
3.45,1.77,1.95,2.37,5.6,5.71,79.0,-590.0,-15.0,-38.0461,177.9191,2031757.0,5777630.0
3.42,1.76,1.95,2.37,5.5,5.52,83.0,-590.0,-15.0,-38.0678,177.9555,2034822.0,5775059.0
3.5,1.75,2.0,2.38,5.47,5.48,86.0,-590.0,-15.0,-38.084,177.9827,2037120.0,5773130.0
2.9,1.75,1.65,2.27,5.46,5.5,90.0,-590.0,-15.0,-38.1056,178.0191,2040184.0,5770559.0
2.71,1.76,1.54,2.23,5.46,5.52,93.0,-590.0,-15.0,-38.1218,178.0464,2042482.0,5768631.0
2.83,1.76,1.61,2.26,5.48,5.53,97.0,-590.0,-15.0,-38.1434,178.0829,2045546.0,5766060.0
2.97,1.77,1.68,2.28,5.48,5.54,100.0,-590.0,-15.0,-38.1595,178.1102,2047844.0,5764131.0
2.98,1.77,1.68,2.29,5.5,5.55,104.0,-590.0,-15.0,-38.1811,178.1467,2050909.0,5761560.0
2.93,1.78,1.65,2.28,5.51,5.6,107.0,-590.0,-15.0,-38.1973,178.174,2053207.0,5759632.0
2.75,1.8,1.53,2.24,5.5,5.75,111.0,-590.0,-15.0,-38.2188,178.2105,2056271.0,5757061.0
2.59,1.81,1.43,2.21,5.48,5.88,114.0,-590.0,-15.0,-38.2349,178.2379,2058569.0,5755132.0
2.37,1.83,1.3,2.16,5.46,6.0,118.0,-590.0,-15.0,-38.2564,178.2744,2061633.0,5752561.0
1.91,1.84,1.04,2.05,5.44,6.0,121.0,-590.0,-15.0,-38.2726,178.3019,2063931.0,5750633.0
1.57,1.86,0.85,1.95,5.37,6.0,127.0,-590.0,-15.0,-38.3048,178.3567,2068528.0,5746776.0
1.83,1.85,0.99,2.02,5.38,6.0,133.0,-590.0,-15.0,-38.337,178.4116,2073124.0,5742919.0
1.5,1.84,0.81,1.93,5.46,6.0,139.0,-590.0,-15.0,-38.3692,178.4666,2077720.0,5739063.0
1.5,1.83,0.82,1.93,5.53,6.0,145.0,-590.0,-15.0,-38.4013,178.5216,2082316.0,5735206.0
1.5,1.81,0.83,1.93,5.56,6.0,152.0,-590.0,-15.0,-38.4388,178.5858,2087679.0,5730706.0
1.5,2.2,0.68,1.0,5.63,6.0,161.0,-590.0,-15.0,-38.4869,178.6685,2094573.0,5724921.0
1.5,2.2,0.68,1.0,5.77,6.0,173.0,-590.0,-15.0,-38.5509,178.7789,2103766.0,5717208.0
1.5,2.2,0.68,1.0,5.88,6.0,187.0,-590.0,-15.0,-38.6255,178.908,2114490.0,5708209.0
1.5,2.2,0.68,1.0,5.97,6.0,201.0,-590.0,-15.0,-38.6999,179.0373,2125215.0,5699210.0
1.5,2.2,0.68,1.0,6.0,6.0,216.0,-590.0,-15.0,-38.7794,179.1762,2136706.0,5689568.0
1.5,2.2,0.68,1.0,6.0,6.0,233.0,-590.0,-15.0,-38.8693,179.3339,2149728.0,5678640.0
1.5,2.2,0.68,1.0,6.0,6.0,250.0,-590.0,-15.0,-38.959,179.492,2162751.0,5667713.0
1.5,2.2,0.68,1.0,6.0,6.0,266.0,-590.0,-15.0,-39.0432,179.6412,2175008.0,5657428.0
1.5,2.2,0.68,1.0,6.0,6.0,283.0,-590.0,-15.0,-39.1323,179.8,2188031.0,5646501.0
1.5,2.2,0.68,1.0,6.0,6.0,300.0,-590.0,-15.0,-39.2213,179.9593,2201053.0,5635574.0
1.5,2.2,0.68,1.0,6.0,6.0,316.0,-590.0,-15.0,-39.3047,-179.8905,2213310.0,5625289.0
1.5,2.2,0.68,1.0,6.0,6.0,333.0,-590.0,-15.0,-39.3932,-179.7305,2226333.0,5614362.0
1.5,2.2,0.68,1.0,6.0,6.0,350.0,-590.0,-15.0,-39.4813,-179.5701,2239355.0,5603434.0
1.5,2.2,0.68,1.0,6.0,6.0,1200.0,-590.0,-15.0,-43.5372,-171.0431,2890493.0,5057065.0
1.5,2.22,0.68,1.93,6.0,6.0,-1200.0,-573.0,-15.0,-30.7208,167.167,1041059.0,6586732.0
3.19,1.78,1.79,2.33,6.0,6.0,-540.0,-573.0,-15.0,-34.678,172.4176,1546649.0,6162493.0
3.52,1.81,1.94,2.38,5.83,5.85,-400.0,-573.0,-15.0,-35.4894,173.5941,1653895.0,6072502.0
2.71,1.82,1.49,2.23,5.65,5.67,-300.0,-573.0,-15.0,-36.0617,174.449,1730499.0,6008224.0
2.65,1.8,1.47,2.22,5.81,6.0,-200.0,-573.0,-15.0,-36.6275,175.3161,1807104.0,5943945.0
3.04,1.78,1.71,2.3,5.69,5.79,-151.0,-573.0,-15.0,-36.9022,175.7456,1844640.0,5912448.0
3.01,1.77,1.7,2.29,6.0,6.0,-136.0,-573.0,-15.0,-36.9859,175.8777,1856130.0,5902806.0
3.07,1.79,1.71,2.3,6.0,6.0,-121.0,-573.0,-15.0,-37.0695,176.01,1867621.0,5893165.0
2.85,1.78,1.6,2.26,6.0,6.0,-106.0,-573.0,-15.0,-37.153,176.1427,1879112.0,5883523.0
1.5,2.2,0.68,1.0,5.73,6.0,-96.0,-573.0,-15.0,-37.2085,176.2313,1886772.0,5877095.0
2.86,1.78,1.61,2.26,5.73,6.0,-86.0,-573.0,-15.0,-37.264,176.32,1894433.0,5870667.0
1.5,2.2,0.68,1.0,6.0,6.0,-76.0,-573.0,-15.0,-37.3194,176.4089,1902093.0,5864239.0
1.5,2.2,0.68,1.0,6.0,6.0,-68.0,-573.0,-15.0,-37.3636,176.4801,1908222.0,5859097.0
1.5,2.2,0.68,1.0,6.0,6.0,-61.0,-573.0,-15.0,-37.4023,176.5424,1913584.0,5854597.0
1.5,2.2,0.68,1.0,6.0,6.0,-53.0,-573.0,-15.0,-37.4465,176.6137,1919712.0,5849455.0
1.5,2.2,0.68,1.0,6.0,6.0,-46.0,-573.0,-15.0,-37.4851,176.6762,1925074.0,5844955.0
1.5,2.2,0.68,1.0,6.0,6.0,-38.0,-573.0,-15.0,-37.5292,176.7477,1931203.0,5839813.0
1.5,2.2,0.68,1.0,6.0,6.0,-31.0,-573.0,-15.0,-37.5677,176.8103,1936565.0,5835314.0
1.5,2.2,0.68,1.0,6.0,6.0,-23.0,-573.0,-15.0,-37.6117,176.882,1942694.0,5830171.0
2.76,1.74,1.58,2.24,6.0,6.0,-16.0,-573.0,-15.0,-37.6501,176.9447,1948056.0,5825672.0
2.86,1.77,1.62,2.26,6.0,6.0,-8.0,-573.0,-15.0,-37.694,177.0165,1954184.0,5820530.0
2.88,1.77,1.63,2.27,6.0,6.0,-1.0,-573.0,-15.0,-37.7324,177.0794,1959546.0,5816030.0
2.93,1.77,1.65,2.28,6.0,6.0,7.0,-573.0,-15.0,-37.7762,177.1514,1965675.0,5810888.0
2.98,1.78,1.68,2.29,6.0,6.0,14.0,-573.0,-15.0,-37.8145,177.2144,1971037.0,5806388.0
3.05,1.78,1.71,2.3,6.0,6.0,22.0,-573.0,-15.0,-37.8582,177.2865,1977166.0,5801246.0
3.15,1.79,1.76,2.32,5.96,6.0,29.0,-573.0,-15.0,-37.8964,177.3497,1982528.0,5796746.0
3.27,1.79,1.83,2.34,5.96,6.0,37.0,-573.0,-15.0,-37.94,177.4219,1988656.0,5791604.0
3.33,1.79,1.86,2.35,5.71,5.87,41.0,-573.0,-15.0,-37.9618,177.4581,1991720.0,5789033.0
3.39,1.79,1.9,2.36,5.54,5.77,44.0,-573.0,-15.0,-37.9782,177.4852,1994018.0,5787105.0
3.41,1.79,1.91,2.36,5.61,5.75,48.0,-573.0,-15.0,-37.9999,177.5214,1997083.0,5784533.0
