Vp,Vp/Vs,Vs,Density,SF_Vp,SF_Vp/Vs,x(km),y(km),Depth(km_BSL),Latitude,Longitude,x_nztm,y_nztm
3.2,1.74,1.84,2.33,6.0,6.0,86.0,-632.0,-15.0,-37.7818,178.2686,2064117.0,5805304.0
3.17,1.74,1.83,2.32,6.0,6.0,90.0,-632.0,-15.0,-37.8033,178.3049,2067181.0,5802733.0
3.14,1.74,1.81,2.32,6.0,6.0,93.0,-632.0,-15.0,-37.8195,178.3322,2069479.0,5800805.0
3.11,1.74,1.79,2.31,6.0,6.0,97.0,-632.0,-15.0,-37.841,178.3685,2072543.0,5798233.0
3.08,1.74,1.78,2.31,6.0,6.0,100.0,-632.0,-15.0,-37.8571,178.3958,2074841.0,5796305.0
3.0,1.73,1.73,2.29,6.0,6.0,104.0,-632.0,-15.0,-37.8785,178.4321,2077906.0,5793734.0
2.95,1.73,1.7,2.28,6.0,6.0,107.0,-632.0,-15.0,-37.8946,178.4594,2080204.0,5791806.0
2.88,1.73,1.66,2.27,6.0,6.0,111.0,-632.0,-15.0,-37.9161,178.4958,2083268.0,5789234.0
2.83,1.73,1.63,2.26,6.0,6.0,114.0,-632.0,-15.0,-37.9322,178.5232,2085566.0,5787306.0
2.7,1.73,1.56,2.23,6.0,6.0,118.0,-632.0,-15.0,-37.9536,178.5596,2088630.0,5784735.0
2.6,1.73,1.51,2.21,6.0,6.0,121.0,-632.0,-15.0,-37.9697,178.587,2090928.0,5782807.0
2.41,1.72,1.4,2.17,6.0,6.0,127.0,-632.0,-15.0,-38.0018,178.6417,2095525.0,5778950.0
2.33,1.72,1.35,2.15,6.0,6.0,130.0,-632.0,-15.0,-38.0178,178.6691,2097823.0,5777021.0
2.04,1.72,1.19,2.08,6.0,6.0,141.0,-632.0,-15.0,-38.0766,178.7696,2106249.0,5769951.0
2.0,1.72,1.16,2.07,6.0,6.0,144.0,-632.0,-15.0,-38.0926,178.797,2108547.0,5768022.0
1.87,1.72,1.09,2.03,6.0,6.0,153.0,-632.0,-15.0,-38.1406,178.8794,2115442.0,5762237.0
1.81,1.72,1.05,2.02,6.0,6.0,157.0,-632.0,-15.0,-38.1619,178.916,2118506.0,5759666.0
1.63,1.72,0.95,1.97,6.0,6.0,170.0,-632.0,-15.0,-38.231,179.0353,2128465.0,5751310.0
1.7,1.72,0.99,1.99,6.0,6.0,200.0,-632.0,-15.0,-38.3901,179.3113,2151446.0,5732026.0
1.69,1.72,0.99,1.98,6.0,6.0,250.0,-632.0,-15.0,-38.6534,179.774,2189748.0,5699887.0
1.69,1.72,0.99,1.98,6.0,6.0,300.0,-632.0,-15.0,-38.9147,-179.76,2228050.0,5667748.0
1.69,1.72,0.99,1.98,6.0,6.0,350.0,-632.0,-15.0,-39.1737,-179.2908,2266353.0,5635608.0
1.69,1.72,0.99,1.98,6.0,6.0,1200.0,-632.0,-15.0,-43.2137,-170.7985,2917490.0,5089239.0
3.21,1.74,1.85,2.33,6.0,6.0,-1200.0,-610.0,-15.0,-30.4772,167.4288,1064842.0,6615076.0
3.23,1.74,1.86,2.33,6.0,6.0,-540.0,-610.0,-15.0,-34.4234,172.6782,1570432.0,6190836.0
3.47,1.74,1.99,2.37,6.0,6.0,-400.0,-610.0,-15.0,-35.2323,173.8536,1677678.0,6100846.0
3.52,1.74,2.03,2.38,6.0,6.0,-300.0,-610.0,-15.0,-35.8028,174.7074,1754282.0,6036567.0
3.45,1.74,1.99,2.37,6.0,6.0,-200.0,-610.0,-15.0,-36.3667,175.5734,1830887.0,5972288.0
3.21,1.73,1.86,2.33,6.0,6.0,-151.0,-610.0,-15.0,-36.6406,176.0022,1868423.0,5940792.0
3.03,1.73,1.75,2.3,6.0,6.0,-136.0,-610.0,-15.0,-36.724,176.1341,1879914.0,5931150.0
3.07,1.73,1.77,2.3,6.0,6.0,-121.0,-610.0,-15.0,-36.8074,176.2663,1891404.0,5921508.0
2.91,1.73,1.68,2.27,6.0,6.0,-106.0,-610.0,-15.0,-36.8905,176.3987,1902895.0,5911866.0
2.9,1.73,1.68,2.27,6.0,6.0,-91.0,-610.0,-15.0,-36.9735,176.5314,1914386.0,5902225.0
2.88,1.73,1.67,2.27,6.0,6.0,-76.0,-610.0,-15.0,-37.0564,176.6644,1925876.0,5892583.0
2.86,1.73,1.66,2.26,6.0,6.0,-68.0,-610.0,-15.0,-37.1005,176.7355,1932005.0,5887440.0
2.85,1.73,1.65,2.26,6.0,6.0,-61.0,-610.0,-15.0,-37.139,176.7977,1937367.0,5882941.0
2.85,1.72,1.66,2.26,6.0,6.0,-53.0,-610.0,-15.0,-37.1831,176.8689,1943495.0,5877799.0
2.84,1.72,1.65,2.26,6.0,6.0,-46.0,-610.0,-15.0,-37.2215,176.9313,1948858.0,5873299.0
2.82,1.72,1.64,2.25,6.0,6.0,-38.0,-610.0,-15.0,-37.2655,177.0026,1954986.0,5868157.0
2.82,1.72,1.64,2.25,6.0,6.0,-31.0,-610.0,-15.0,-37.3039,177.0651,1960348.0,5863657.0
2.81,1.72,1.64,2.25,6.0,6.0,-23.0,-610.0,-15.0,-37.3477,177.1366,1966477.0,5858515.0
2.85,1.72,1.66,2.26,6.0,6.0,-16.0,-610.0,-15.0,-37.386,177.1993,1971839.0,5854015.0
2.91,1.72,1.69,2.27,6.0,6.0,-8.0,-610.0,-15.0,-37.4298,177.271,1977967.0,5848873.0
2.96,1.72,1.72,2.28,6.0,6.0,-1.0,-610.0,-15.0,-37.468,177.3337,1983330.0,5844374.0
3.01,1.72,1.75,2.29,6.0,6.0,7.0,-610.0,-15.0,-37.5117,177.4055,1989458.0,5839231.0
3.06,1.72,1.78,2.3,6.0,6.0,14.0,-610.0,-15.0,-37.5499,177.4684,1994820.0,5834732.0
3.14,1.72,1.82,2.32,6.0,6.0,22.0,-610.0,-15.0,-37.5934,177.5404,2000949.0,5829590.0
3.23,1.72,1.88,2.33,6.0,6.0,29.0,-610.0,-15.0,-37.6315,177.6035,2006311.0,5825090.0
3.32,1.72,1.93,2.35,6.0,6.0,37.0,-610.0,-15.0,-37.675,177.6756,2012439.0,5819948.0
3.36,1.72,1.95,2.36,6.0,6.0,41.0,-610.0,-15.0,-37.6967,177.7117,2015504.0,5817377.0
3.39,1.72,1.97,2.36,6.0,6.0,44.0,-610.0,-15.0,-37.713,177.7388,2017802.0,5815448.0
3.42,1.72,1.99,2.37,6.0,6.0,48.0,-610.0,-15.0,-37.7347,177.7749,2020866.0,5812877.0
3.45,1.72,2.0,2.37,6.0,6.0,51.0,-610.0,-15.0,-37.7509,177.802,2023164.0,5810949.0
3.48,1.72,2.02,2.38,6.0,6.0,55.0,-610.0,-15.0,-37.7726,177.8382,2026228.0,5808378.0
3.49,1.72,2.03,2.38,6.0,6.0,58.0,-610.0,-15.0,-37.7889,177.8653,2028526.0,5806449.0
3.5,1.72,2.03,2.38,6.0,6.0,62.0,-610.0,-15.0,-37.8105,177.9015,2031590.0,5803878.0
3.5,1.72,2.03,2.38,6.0,6.0,65.0,-610.0,-15.0,-37.8267,177.9287,2033889.0,5801950.0
3.51,1.72,2.04,2.38,6.0,6.0,69.0,-610.0,-15.0,-37.8484,177.9649,2036953.0,5799379.0
3.5,1.72,2.03,2.38,6.0,6.0,72.0,-610.0,-15.0,-37.8646,177.9921,2039251.0,5797450.0
3.48,1.72,2.02,2.38,6.0,6.0,76.0,-610.0,-15.0,-37.8862,178.0284,2042315.0,5794879.0
3.46,1.72,2.01,2.37,6.0,6.0,79.0,-610.0,-15.0,-37.9024,178.0556,2044613.0,5792951.0
3.44,1.72,2.0,2.37,6.0,6.0,83.0,-610.0,-15.0,-37.924,178.0919,2047677.0,5790380.0
3.41,1.72,1.98,2.36,6.0,6.0,86.0,-610.0,-15.0,-37.9402,178.1192,2049976.0,5788451.0
3.35,1.72,1.95,2.35,6.0,6.0,90.0,-610.0,-15.0,-37.9617,178.1555,2053040.0,5785880.0
3.3,1.72,1.92,2.35,6.0,6.0,93.0,-610.0,-15.0,-37.9779,178.1828,2055338.0,5783952.0
3.25,1.72,1.89,2.34,6.0,6.0,97.0,-610.0,-15.0,-37.9994,178.2192,2058402.0,5781380.0
3.19,1.72,1.85,2.33,6.0,6.0,100.0,-610.0,-15.0,-38.0156,178.2465,2060700.0,5779452.0
3.1,1.72,1.8,2.31,6.0,6.0,104.0,-610.0,-15.0,-38.0371,178.2829,2063764.0,5776881.0
3.03,1.72,1.76,2.3,6.0,6.0,107.0,-610.0,-15.0,-38.0532,178.3102,2066062.0,5774953.0
2.93,1.72,1.71,2.28,6.0,6.0,111.0,-610.0,-15.0,-38.0747,178.3467,2069127.0,5772381.0
2.86,1.72,1.67,2.26,6.0,6.0,114.0,-610.0,-15.0,-38.0908,178.374,2071425.0,5770453.0
2.72,1.72,1.59,2.23,6.0,6.0,118.0,-610.0,-15.0,-38.1123,178.4105,2074489.0,5767882.0
2.62,1.72,1.53,2.21,6.0,6.0,121.0,-610.0,-15.0,-38.1284,178.4379,2076787.0,5765954.0
2.41,1.72,1.41,2.17,6.0,6.0,127.0,-610.0,-15.0,-38.1606,178.4927,2081383.0,5762097.0
2.33,1.72,1.36,2.15,6.0,6.0,130.0,-610.0,-15.0,-38.1766,178.5201,2083681.0,5760168.0
2.04,1.72,1.19,2.08,6.0,6.0,141.0,-610.0,-15.0,-38.2355,178.6208,2092108.0,5753098.0
2.0,1.72,1.17,2.07,6.0,6.0,144.0,-610.0,-15.0,-38.2516,178.6482,2094406.0,5751169.0
1.87,1.72,1.09,2.03,6.0,6.0,153.0,-610.0,-15.0,-38.2996,178.7307,2101300.0,5745384.0
1.81,1.72,1.05,2.02,6.0,6.0,157.0,-610.0,-15.0,-38.321,178.7674,2104365.0,5742813.0
1.63,1.72,0.95,1.97,6.0,6.0,170.0,-610.0,-15.0,-38.3903,178.8868,2114323.0,5734457.0
1.7,1.72,0.99,1.99,6.0,6.0,200.0,-610.0,-15.0,-38.5496,179.1633,2137305.0,5715173.0
1.69,1.72,0.99,1.98,6.0,6.0,250.0,-610.0,-15.0,-38.8135,179.6266,2175607.0,5683034.0
1.69,1.72,0.99,1.98,6.0,6.0,300.0,-610.0,-15.0,-39.0753,-179.9068,2213909.0,5650895.0
1.69,1.72,0.99,1.98,6.0,6.0,350.0,-610.0,-15.0,-39.3349,-179.4368,2252211.0,5618755.0
1.69,1.72,0.99,1.98,6.0,6.0,1200.0,-610.0,-15.0,-43.3832,-170.9263,2903349.0,5072386.0
3.21,1.74,1.85,2.33,6.0,6.0,-1200.0,-590.0,-15.0,-30.609,167.2875,1051987.0,6599755.0
3.22,1.74,1.85,2.33,6.0,6.0,-540.0,-590.0,-15.0,-34.5611,172.5375,1557576.0,6175515.0
3.47,1.75,1.99,2.37,6.0,6.0,-400.0,-590.0,-15.0,-35.3714,173.7135,1664822.0,6085525.0
3.56,1.74,2.05,2.39,6.0,6.0,-300.0,-590.0,-15.0,-35.9428,174.5679,1741427.0,6021246.0
3.44,1.73,1.99,2.37,6.0,6.0,-200.0,-590.0,-15.0,-36.5077,175.4345,1818031.0,5956968.0
3.19,1.72,1.85,2.33,6.0,6.0,-151.0,-590.0,-15.0,-36.782,175.8637,1855567.0,5925471.0
3.07,1.73,1.78,2.3,6.0,6.0,-136.0,-590.0,-15.0,-36.8657,175.9957,1867058.0,5915829.0
3.08,1.73,1.78,2.31,6.0,6.0,-121.0,-590.0,-15.0,-36.9491,176.128,1878549.0,5906187.0
2.94,1.73,1.7,2.28,6.0,6.0,-106.0,-590.0,-15.0,-37.0325,176.2605,1890039.0,5896545.0
2.93,1.73,1.7,2.28,6.0,6.0,-91.0,-590.0,-15.0,-37.1156,176.3934,1901530.0,5886904.0
2.88,1.73,1.67,2.27,6.0,6.0,-76.0,-590.0,-15.0,-37.1986,176.5265,1913021.0,5877262.0
2.87,1.73,1.66,2.26,6.0,6.0,-68.0,-590.0,-15.0,-37.2428,176.5976,1919149.0,5872120.0
2.85,1.73,1.65,2.26,6.0,6.0,-61.0,-590.0,-15.0,-37.2814,176.6599,1924511.0,5867620.0
2.84,1.72,1.65,2.26,6.0,6.0,-53.0,-590.0,-15.0,-37.3255,176.7312,1930640.0,5862478.0
2.84,1.72,1.65,2.26,6.0,6.0,-46.0,-590.0,-15.0,-37.3641,176.7936,1936002.0,5857978.0
2.81,1.72,1.63,2.25,6.0,6.0,-38.0,-590.0,-15.0,-37.4081,176.8651,1942130.0,5852836.0
2.8,1.72,1.63,2.25,6.0,6.0,-31.0,-590.0,-15.0,-37.4465,176.9276,1947493.0,5848336.0
2.82,1.72,1.64,2.25,6.0,6.0,-23.0,-590.0,-15.0,-37.4905,176.9992,1953621.0,5843194.0
2.87,1.72,1.67,2.26,6.0,6.0,-16.0,-590.0,-15.0,-37.5288,177.0619,1958983.0,5838695.0
2.94,1.72,1.71,2.28,6.0,6.0,-8.0,-590.0,-15.0,-37.5727,177.1336,1965112.0,5833552.0
3.0,1.72,1.74,2.29,6.0,6.0,-1.0,-590.0,-15.0,-37.611,177.1965,1970474.0,5829053.0
3.05,1.72,1.77,2.3,6.0,6.0,7.0,-590.0,-15.0,-37.6547,177.2684,1976602.0,5823910.0
3.1,1.72,1.8,2.31,6.0,6.0,14.0,-590.0,-15.0,-37.693,177.3313,1981965.0,5819411.0
3.19,1.72,1.85,2.33,6.0,6.0,22.0,-590.0,-15.0,-37.7366,177.4034,1988093.0,5814269.0
3.29,1.72,1.91,2.34,6.0,6.0,29.0,-590.0,-15.0,-37.7748,177.4665,1993455.0,5809769.0
3.42,1.72,1.99,2.37,6.0,6.0,37.0,-590.0,-15.0,-37.8183,177.5387,1999584.0,5804627.0
3.49,1.72,2.03,2.38,6.0,6.0,41.0,-590.0,-15.0,-37.8401,177.5748,2002648.0,5802056.0
3.54,1.72,2.06,2.39,6.0,6.0,44.0,-590.0,-15.0,-37.8564,177.6019,2004946.0,5800127.0
3.6,1.72,2.1,2.4,6.0,6.0,48.0,-590.0,-15.0,-37.8781,177.6381,2008010.0,5797556.0
3.64,1.72,2.12,2.4,6.0,6.0,51.0,-590.0,-15.0,-37.8944,177.6652,2010308.0,5795628.0
3.69,1.72,2.15,2.41,6.0,6.0,55.0,-590.0,-15.0,-37.9161,177.7014,2013372.0,5793057.0
3.69,1.72,2.15,2.41,6.0,6.0,58.0,-590.0,-15.0,-37.9324,177.7286,2015671.0,5791128.0
3.69,1.72,2.15,2.41,6.0,6.0,62.0,-590.0,-15.0,-37.9541,177.7649,2018735.0,5788557.0
3.69,1.72,2.15,2.41,6.0,6.0,65.0,-590.0,-15.0,-37.9704,177.7921,2021033.0,5786629.0
3.69,1.72,2.15,2.41,6.0,6.0,69.0,-590.0,-15.0,-37.992,177.8283,2024097.0,5784058.0
3.66,1.72,2.13,2.41,6.0,6.0,72.0,-590.0,-15.0,-38.0083,177.8556,2026395.0,5782129.0
3.62,1.72,2.1,2.4,6.0,6.0,76.0,-590.0,-15.0,-38.0299,177.8919,2029459.0,5779558.0
3.6,1.72,2.09,2.4,6.0,6.0,79.0,-590.0,-15.0,-38.0461,177.9191,2031757.0,5777630.0
3.56,1.72,2.07,2.39,6.0,6.0,83.0,-590.0,-15.0,-38.0678,177.9555,2034822.0,5775059.0
3.51,1.72,2.04,2.38,6.0,6.0,86.0,-590.0,-15.0,-38.084,177.9827,2037120.0,5773130.0
3.44,1.73,1.99,2.37,6.0,6.0,90.0,-590.0,-15.0,-38.1056,178.0191,2040184.0,5770559.0
3.39,1.73,1.96,2.36,6.0,6.0,93.0,-590.0,-15.0,-38.1218,178.0464,2042482.0,5768631.0
3.31,1.73,1.91,2.35,6.0,6.0,97.0,-590.0,-15.0,-38.1434,178.0829,2045546.0,5766060.0
3.25,1.73,1.88,2.34,6.0,6.0,100.0,-590.0,-15.0,-38.1595,178.1102,2047844.0,5764131.0
3.14,1.74,1.81,2.32,6.0,6.0,104.0,-590.0,-15.0,-38.1811,178.1467,2050909.0,5761560.0
3.06,1.74,1.76,2.3,6.0,6.0,107.0,-590.0,-15.0,-38.1973,178.174,2053207.0,5759632.0
2.96,1.74,1.7,2.28,6.0,6.0,111.0,-590.0,-15.0,-38.2188,178.2105,2056271.0,5757061.0
2.88,1.74,1.65,2.27,6.0,6.0,114.0,-590.0,-15.0,-38.2349,178.2379,2058569.0,5755132.0
2.74,1.74,1.57,2.24,6.0,6.0,118.0,-590.0,-15.0,-38.2564,178.2744,2061633.0,5752561.0
2.63,1.74,1.51,2.22,6.0,6.0,121.0,-590.0,-15.0,-38.2726,178.3019,2063931.0,5750633.0
2.42,1.75,1.39,2.17,6.0,6.0,127.0,-590.0,-15.0,-38.3048,178.3567,2068528.0,5746776.0
2.33,1.75,1.33,2.15,6.0,6.0,130.0,-590.0,-15.0,-38.3209,178.3842,2070826.0,5744848.0
2.03,1.74,1.16,2.08,6.0,6.0,141.0,-590.0,-15.0,-38.3799,178.4849,2079252.0,5737777.0
1.99,1.74,1.14,2.07,6.0,6.0,144.0,-590.0,-15.0,-38.396,178.5124,2081550.0,5735849.0
1.86,1.73,1.07,2.03,6.0,6.0,153.0,-590.0,-15.0,-38.4441,178.595,2088445.0,5730063.0
1.81,1.73,1.05,2.02,6.0,6.0,157.0,-590.0,-15.0,-38.4655,178.6318,2091509.0,5727492.0
1.63,1.72,0.95,1.97,6.0,6.0,170.0,-590.0,-15.0,-38.5349,178.7513,2101467.0,5719136.0
1.69,1.72,0.98,1.98,6.0,6.0,200.0,-590.0,-15.0,-38.6946,179.0281,2124449.0,5699852.0
1.69,1.72,0.98,1.98,6.0,6.0,250.0,-590.0,-15.0,-38.959,179.492,2162751.0,5667713.0
1.69,1.72,0.98,1.98,6.0,6.0,300.0,-590.0,-15.0,-39.2213,179.9593,2201053.0,5635574.0
1.69,1.72,0.98,1.98,6.0,6.0,350.0,-590.0,-15.0,-39.4813,-179.5701,2239355.0,5603434.0
1.69,1.72,0.98,1.98,6.0,6.0,1200.0,-590.0,-15.0,-43.5372,-171.0431,2890493.0,5057065.0
3.21,1.74,1.85,2.33,6.0,6.0,-1200.0,-573.0,-15.0,-30.7208,167.167,1041059.0,6586732.0
3.22,1.74,1.85,2.33,6.0,6.0,-540.0,-573.0,-15.0,-34.678,172.4176,1546649.0,6162493.0
3.47,1.75,1.99,2.37,6.0,6.0,-400.0,-573.0,-15.0,-35.4894,173.5941,1653895.0,6072502.0
3.67,1.74,2.11,2.41,6.0,6.0,-300.0,-573.0,-15.0,-36.0617,174.449,1730499.0,6008224.0
3.44,1.73,1.99,2.37,6.0,6.0,-200.0,-573.0,-15.0,-36.6275,175.3161,1807104.0,5943945.0
3.18,1.73,1.84,2.32,6.0,6.0,-151.0,-573.0,-15.0,-36.9022,175.7456,1844640.0,5912448.0
3.07,1.73,1.78,2.3,6.0,6.0,-136.0,-573.0,-15.0,-36.9859,175.8777,1856130.0,5902806.0
3.1,1.73,1.79,2.31,6.0,6.0,-121.0,-573.0,-15.0,-37.0695,176.01,1867621.0,5893165.0
2.94,1.73,1.7,2.28,6.0,6.0,-106.0,-573.0,-15.0,-37.153,176.1427,1879112.0,5883523.0
2.95,1.73,1.71,2.28,6.0,6.0,-91.0,-573.0,-15.0,-37.2363,176.2757,1890602.0,5873881.0
2.88,1.73,1.67,2.27,6.0,6.0,-76.0,-573.0,-15.0,-37.3194,176.4089,1902093.0,5864239.0
2.87,1.73,1.66,2.26,6.0,6.0,-68.0,-573.0,-15.0,-37.3636,176.4801,1908222.0,5859097.0
2.85,1.73,1.65,2.26,6.0,6.0,-61.0,-573.0,-15.0,-37.4023,176.5424,1913584.0,5854597.0
2.84,1.72,1.65,2.26,6.0,6.0,-53.0,-573.0,-15.0,-37.4465,176.6137,1919712.0,5849455.0
2.84,1.72,1.65,2.26,6.0,6.0,-46.0,-573.0,-15.0,-37.4851,176.6762,1925074.0,5844955.0
2.81,1.72,1.63,2.25,6.0,6.0,-38.0,-573.0,-15.0,-37.5292,176.7477,1931203.0,5839813.0
2.8,1.72,1.63,2.25,6.0,6.0,-31.0,-573.0,-15.0,-37.5677,176.8103,1936565.0,5835314.0
2.81,1.72,1.64,2.25,6.0,6.0,-23.0,-573.0,-15.0,-37.6117,176.882,1942694.0,5830171.0
2.86,1.72,1.67,2.26,6.0,6.0,-16.0,-573.0,-15.0,-37.6501,176.9447,1948056.0,5825672.0
2.93,1.72,1.7,2.28,6.0,6.0,-8.0,-573.0,-15.0,-37.694,177.0165,1954184.0,5820530.0
2.98,1.72,1.73,2.29,6.0,6.0,-1.0,-573.0,-15.0,-37.7324,177.0794,1959546.0,5816030.0
3.05,1.72,1.77,2.3,6.0,6.0,7.0,-573.0,-15.0,-37.7762,177.1514,1965675.0,5810888.0
3.11,1.72,1.8,2.31,6.0,6.0,14.0,-573.0,-15.0,-37.8145,177.2144,1971037.0,5806388.0
3.21,1.73,1.86,2.33,6.0,6.0,22.0,-573.0,-15.0,-37.8582,177.2865,1977166.0,5801246.0
3.32,1.73,1.92,2.35,6.0,6.0,29.0,-573.0,-15.0,-37.8964,177.3497,1982528.0,5796746.0
3.47,1.73,2.01,2.37,6.0,6.0,37.0,-573.0,-15.0,-37.94,177.4219,1988656.0,5791604.0
3.56,1.73,2.06,2.39,6.0,6.0,41.0,-573.0,-15.0,-37.9618,177.4581,1991720.0,5789033.0
3.62,1.73,2.1,2.4,6.0,6.0,44.0,-573.0,-15.0,-37.9782,177.4852,1994018.0,5787105.0
3.67,1.73,2.12,2.41,6.0,6.0,48.0,-573.0,-15.0,-37.9999,177.5214,1997083.0,5784533.0
3.7,1.73,2.14,2.41,6.0,6.0,51.0,-573.0,-15.0,-38.0163,177.5486,1999381.0,5782605.0
3.73,1.73,2.16,2.42,6.0,6.0,55.0,-573.0,-15.0,-38.038,177.5848,2002445.0,5780034.0
3.71,1.73,2.14,2.41,6.0,6.0,58.0,-573.0,-15.0,-38.0543,177.612,2004743.0,5778106.0
3.67,1.74,2.12,2.41,6.0,6.0,62.0,-573.0,-15.0,-38.076,177.6483,2007807.0,5775534.0
3.65,1.74,2.1,2.41,6.0,6.0,65.0,-573.0,-15.0,-38.0923,177.6755,2010105.0,5773606.0
3.61,1.74,2.07,2.4,6.0,6.0,69.0,-573.0,-15.0,-38.114,177.7118,2013170.0,5771035.0
3.56,1.74,2.04,2.39,6.0,6.0,72.0,-573.0,-15.0,-38.1303,177.7391,2015468.0,5769107.0
3.5,1.75,2.0,2.38,6.0,6.0,76.0,-573.0,-15.0,-38.152,177.7754,2018532.0,5766535.0
3.45,1.75,1.97,2.37,6.0,6.0,79.0,-573.0,-15.0,-38.1682,177.8027,2020830.0,5764607.0
3.38,1.75,1.93,2.36,6.0,6.0,83.0,-573.0,-15.0,-38.1899,177.8391,2023894.0,5762036.0
3.33,1.76,1.9,2.35,6.0,6.0,86.0,-573.0,-15.0,-38.2061,177.8664,2026192.0,5760108.0
3.27,1.76,1.86,2.34,6.0,6.0,90.0,-573.0,-15.0,-38.2278,177.9028,2029257.0,5757536.0
3.22,1.76,1.83,2.33,6.0,6.0,93.0,-573.0,-15.0,-38.244,177.9301,2031555.0,5755608.0
3.15,1.77,1.78,2.32,6.0,6.0,97.0,-573.0,-15.0,-38.2656,177.9666,2034619.0,5753037.0
3.1,1.77,1.75,2.31,6.0,6.0,100.0,-573.0,-15.0,-38.2818,177.994,2036917.0,5751108.0
3.02,1.77,1.7,2.29,6.0,6.0,104.0,-573.0,-15.0,-38.3034,178.0305,2039981.0,5748537.0
2.96,1.77,1.67,2.28,6.0,6.0,107.0,-573.0,-15.0,-38.3196,178.0578,2042279.0,5746609.0
2.89,1.78,1.63,2.27,6.0,6.0,111.0,-573.0,-15.0,-38.3412,178.0944,2045343.0,5744038.0
2.83,1.78,1.59,2.26,6.0,6.0,114.0,-573.0,-15.0,-38.3573,178.1218,2047642.0,5742109.0
2.73,1.78,1.54,2.24,6.0,6.0,118.0,-573.0,-15.0,-38.3789,178.1584,2050706.0,5739538.0
2.65,1.77,1.49,2.22,6.0,6.0,121.0,-573.0,-15.0,-38.395,178.1858,2053004.0,5737610.0
2.5,1.77,1.41,2.19,6.0,6.0,127.0,-573.0,-15.0,-38.4273,178.2407,2057600.0,5733753.0
2.43,1.77,1.37,2.17,6.0,6.0,130.0,-573.0,-15.0,-38.4434,178.2682,2059898.0,5731825.0
2.17,1.75,1.24,2.11,6.0,6.0,141.0,-573.0,-15.0,-38.5025,178.369,2068325.0,5724754.0
2.11,1.75,1.21,2.1,6.0,6.0,144.0,-573.0,-15.0,-38.5186,178.3966,2070623.0,5722826.0
1.95,1.74,1.12,2.06,6.0,6.0,153.0,-573.0,-15.0,-38.5669,178.4793,2077517.0,5717041.0
1.87,1.74,1.08,2.03,6.0,6.0,157.0,-573.0,-15.0,-38.5883,178.516,2080582.0,5714470.0
1.63,1.72,0.95,1.97,6.0,6.0,170.0,-573.0,-15.0,-38.6578,178.6357,2090540.0,5706113.0
1.67,1.72,0.97,1.98,6.0,6.0,200.0,-573.0,-15.0,-38.8177,178.9128,2113521.0,5686830.0
1.69,1.72,0.98,1.98,6.0,6.0,250.0,-573.0,-15.0,-39.0825,179.3772,2151824.0,5654690.0
1.69,1.72,0.98,1.98,6.0,6.0,300.0,-573.0,-15.0,-39.3452,179.845,2190126.0,5622551.0
1.69,1.72,0.98,1.98,6.0,6.0,350.0,-573.0,-15.0,-39.6057,-179.6838,2228428.0,5590412.0
1.69,1.72,0.98,1.98,6.0,6.0,1200.0,-573.0,-15.0,-43.6682,-171.1428,2879566.0,5044042.0
3.22,1.74,1.85,2.33,6.0,6.0,-1200.0,-554.0,-15.0,-30.8457,167.032,1028846.0,6572178.0
3.22,1.74,1.85,2.33,6.0,6.0,-540.0,-554.0,-15.0,-34.8085,172.2832,1534436.0,6147938.0
3.47,1.74,2.0,2.37,6.0,6.0,-400.0,-554.0,-15.0,-35.6213,173.4602,1641682.0,6057947.0
3.64,1.74,2.1,2.4,6.0,6.0,-300.0,-554.0,-15.0,-36.1945,174.3156,1718286.0,5993669.0
3.45,1.73,1.99,2.37,6.0,6.0,-200.0,-554.0,-15.0,-36.7612,175.1833,1794891.0,5929390.0
3.23,1.73,1.87,2.33,6.0,6.0,-151.0,-554.0,-15.0,-37.0363,175.6131,1832427.0,5897893.0
3.11,1.73,1.8,2.31,6.0,6.0,-136.0,-554.0,-15.0,-37.1202,175.7453,1843918.0,5888252.0
3.14,1.73,1.82,2.32,6.0,6.0,-121.0,-554.0,-15.0,-37.204,175.8778,1855408.0,5878610.0
2.91,1.73,1.69,2.27,6.0,6.0,-106.0,-554.0,-15.0,-37.2876,176.0106,1866899.0,5868968.0
2.93,1.73,1.7,2.28,6.0,6.0,-91.0,-554.0,-15.0,-37.371,176.1436,1878390.0,5859326.0
2.87,1.73,1.66,2.26,6.0,6.0,-76.0,-554.0,-15.0,-37.4542,176.277,1889880.0,5849684.0
2.85,1.73,1.65,2.26,6.0,6.0,-68.0,-554.0,-15.0,-37.4986,176.3482,1896009.0,5844542.0
2.85,1.73,1.65,2.26,6.0,6.0,-61.0,-554.0,-15.0,-37.5373,176.4106,1901371.0,5840042.0
2.85,1.72,1.66,2.26,6.0,6.0,-53.0,-554.0,-15.0,-37.5816,176.482,1907499.0,5834900.0
2.84,1.72,1.65,2.26,6.0,6.0,-46.0,-554.0,-15.0,-37.6202,176.5445,1912862.0,5830401.0
2.8,1.72,1.63,2.25,6.0,6.0,-38.0,-554.0,-15.0,-37.6644,176.6161,1918990.0,5825258.0
2.78,1.71,1.62,2.25,6.0,6.0,-31.0,-554.0,-15.0,-37.703,176.6788,1924352.0,5820759.0
2.8,1.71,1.63,2.25,6.0,6.0,-23.0,-554.0,-15.0,-37.7471,176.7505,1930481.0,5815617.0
