Vp,Vp/Vs,Vs,Density,SF_Vp,SF_Vp/Vs,x(km),y(km),Depth(km_BSL),Latitude,Longitude,Northing-NZ,Easting-NZ,x_nztm,y_nztm
8.43,1.73,4.87,3.44,6.0,6.0,-1200.0,1200.0,130.0,-41.0261,152.5158,5790406.0,811396.0,-126638.0,5251185.0
8.43,1.73,4.87,3.44,6.0,6.0,-540.0,1200.0,130.0,-45.9062,157.5383,5366166.0,1316986.0,401307.0,4798992.0
8.43,1.73,4.87,3.44,6.0,6.0,-400.0,1200.0,130.0,-46.8699,158.7087,5276176.0,1424232.0,511651.0,4709412.0
8.43,1.73,4.87,3.44,6.0,6.0,-300.0,1200.0,130.0,-47.5493,159.5621,5211897.0,1500836.0,589746.0,4645780.0
8.43,1.73,4.87,3.44,6.0,6.0,-200.0,1200.0,130.0,-48.2231,160.4311,5147618.0,1577440.0,667324.0,4582205.0
8.43,1.74,4.84,3.44,6.0,6.0,-151.0,1200.0,130.0,-48.5516,160.8633,5116122.0,1614977.0,705183.0,4551024.0
8.43,1.74,4.84,3.44,6.0,6.0,-136.0,1200.0,130.0,-48.6519,160.9964,5106480.0,1626467.0,716756.0,4541472.0
8.43,1.75,4.82,3.44,6.0,6.0,-121.0,1200.0,130.0,-48.7522,161.1301,5096838.0,1637958.0,728322.0,4531915.0
8.43,1.75,4.82,3.44,6.0,6.0,-106.0,1200.0,130.0,-48.8524,161.2641,5087196.0,1649449.0,739882.0,4522354.0
8.43,1.75,4.82,3.44,6.0,6.0,-91.0,1200.0,130.0,-48.9525,161.3986,5077554.0,1660940.0,751436.0,4512788.0
8.43,1.75,4.82,3.44,6.0,6.0,-76.0,1200.0,130.0,-49.0525,161.5336,5067912.0,1672430.0,762985.0,4503218.0
8.43,1.75,4.82,3.44,6.0,6.0,-68.0,1200.0,130.0,-49.1059,161.6057,5062770.0,1678558.0,769143.0,4498111.0
8.43,1.75,4.82,3.44,6.0,6.0,-61.0,1200.0,130.0,-49.1525,161.669,5058270.0,1683921.0,774529.0,4493642.0
8.42,1.75,4.81,3.44,6.0,6.0,-53.0,1200.0,130.0,-49.2058,161.7414,5053128.0,1690049.0,780685.0,4488533.0
8.41,1.75,4.81,3.44,6.0,6.0,-46.0,1200.0,130.0,-49.2524,161.8049,5048629.0,1695411.0,786070.0,4484061.0
8.41,1.75,4.81,3.44,6.0,6.0,-38.0,1200.0,130.0,-49.3056,161.8776,5043486.0,1701540.0,792223.0,4478948.0
8.41,1.75,4.81,3.44,6.0,6.0,-31.0,1200.0,130.0,-49.3521,161.9413,5038988.0,1706902.0,797607.0,4474474.0
8.41,1.75,4.81,3.44,6.0,6.0,-23.0,1200.0,130.0,-49.4053,162.0143,5033844.0,1713030.0,803758.0,4469358.0
8.41,1.75,4.81,3.44,6.0,6.0,-16.0,1200.0,130.0,-49.4519,162.0782,5029345.0,1718393.0,809141.0,4464881.0
8.41,1.75,4.81,3.44,6.0,6.0,-8.0,1200.0,130.0,-49.505,162.1515,5024203.0,1724521.0,815291.0,4459763.0
8.41,1.75,4.81,3.44,6.0,6.0,-1.0,1200.0,130.0,-49.5515,162.2157,5019704.0,1729883.0,820672.0,4455282.0
8.41,1.75,4.81,3.44,6.0,6.0,7.0,1200.0,130.0,-49.6046,162.2892,5014561.0,1736012.0,826822.0,4450161.0
8.41,1.75,4.81,3.44,6.0,6.0,14.0,1200.0,130.0,-49.6511,162.3536,5010062.0,1741374.0,832203.0,4445678.0
8.41,1.75,4.81,3.44,6.0,6.0,22.0,1200.0,130.0,-49.7041,162.4274,5004920.0,1747502.0,838352.0,4440553.0
8.41,1.75,4.81,3.44,6.0,6.0,29.0,1200.0,130.0,-49.7506,162.4921,5000420.0,1752865.0,843732.0,4436067.0
8.41,1.75,4.81,3.44,6.0,6.0,37.0,1200.0,130.0,-49.8036,162.5662,4995278.0,1758993.0,849881.0,4430939.0
8.41,1.75,4.81,3.44,6.0,6.0,44.0,1200.0,130.0,-49.85,162.6312,4990778.0,1764356.0,855261.0,4426451.0
8.41,1.75,4.81,3.44,6.0,6.0,51.0,1200.0,130.0,-49.8963,162.6962,4986278.0,1769718.0,860641.0,4421961.0
8.41,1.75,4.81,3.44,6.0,6.0,59.0,1200.0,130.0,-49.9493,162.7708,4981136.0,1775846.0,866790.0,4416828.0
8.41,1.75,4.81,3.44,6.0,6.0,66.0,1200.0,130.0,-49.9956,162.8361,4976636.0,1781208.0,872171.0,4412336.0
8.41,1.75,4.81,3.44,6.0,6.0,73.0,1200.0,130.0,-50.0419,162.9016,4972137.0,1786571.0,877552.0,4407842.0
8.41,1.75,4.81,3.44,6.0,6.0,84.0,1200.0,130.0,-50.1147,163.0048,4965066.0,1794997.0,886009.0,4400777.0
8.41,1.75,4.81,3.44,6.0,6.0,95.0,1200.0,130.0,-50.1874,163.1083,4957996.0,1803424.0,894466.0,4393710.0
8.41,1.75,4.81,3.44,6.0,6.0,106.0,1200.0,130.0,-50.26,163.2121,4950926.0,1811850.0,902925.0,4386639.0
8.41,1.75,4.81,3.44,6.0,6.0,117.0,1200.0,130.0,-50.3326,163.3162,4943854.0,1820277.0,911386.0,4379566.0
8.41,1.75,4.81,3.44,6.0,6.0,144.0,1200.0,130.0,-50.5106,163.5733,4926499.0,1840960.0,932162.0,4362192.0
8.41,1.75,4.81,3.44,6.0,6.0,170.0,1200.0,130.0,-50.6817,163.8229,4909786.0,1860877.0,952183.0,4345446.0
8.41,1.75,4.81,3.44,6.0,6.0,200.0,1200.0,130.0,-50.8787,164.1135,4890503.0,1883858.0,975305.0,4326108.0
8.41,1.75,4.81,3.44,6.0,6.0,250.0,1200.0,130.0,-51.206,164.6041,4858364.0,1922161.0,1013908.0,4293850.0
8.41,1.75,4.81,3.44,6.0,6.0,300.0,1200.0,130.0,-51.5318,165.1031,4826224.0,1960463.0,1052610.0,4261575.0
8.41,1.75,4.81,3.44,6.0,6.0,350.0,1200.0,130.0,-51.8558,165.611,4794085.0,1998765.0,1091430.0,4229309.0
8.41,1.75,4.81,3.44,6.0,6.0,1200.0,1200.0,130.0,-56.6741,175.433,4247716.0,2649903.0,1749082.0,3716378.0
8.43,1.73,4.87,3.44,6.0,6.0,-1200.0,-1200.0,155.0,-26.4296,171.4059,7628912.0,2354086.0,1441051.0,7075968.0
8.3,1.73,4.8,3.42,6.0,6.0,-540.0,-1200.0,155.0,-30.3031,176.6167,7204673.0,2859676.0,1947905.0,6642288.0
8.27,1.73,4.78,3.41,6.0,6.0,-400.0,-1200.0,155.0,-31.0734,177.7606,7114682.0,2966922.0,2054404.0,6552709.0
8.25,1.73,4.77,3.41,6.0,6.0,-300.0,-1200.0,155.0,-31.6131,178.5904,7050404.0,3043526.0,2130662.0,6489061.0
8.23,1.73,4.76,3.4,6.0,6.0,-200.0,-1200.0,155.0,-32.1442,179.4318,6986125.0,3120131.0,2207155.0,6425613.0
8.22,1.75,4.7,3.4,6.0,6.0,-151.0,-1200.0,155.0,-32.4014,179.8485,6954628.0,3157667.0,2244740.0,6394573.0
8.21,1.75,4.69,3.4,6.0,6.0,-136.0,-1200.0,155.0,-32.4797,179.9767,6944986.0,3169158.0,2256260.0,6385076.0
8.21,1.77,4.64,3.4,6.0,6.0,-121.0,-1200.0,155.0,-32.5579,180.1052,6935344.0,3180648.0,2267787.0,6375579.0
8.23,1.77,4.65,3.4,6.0,6.0,-106.0,-1200.0,155.0,-32.6359,180.2339,6925702.0,3192139.0,2279322.0,6366085.0
8.26,1.77,4.67,3.41,6.0,6.0,-91.0,-1200.0,155.0,-32.7137,180.363,6916061.0,3203630.0,2290864.0,6356591.0
8.27,1.77,4.67,3.41,6.0,6.0,-76.0,-1200.0,155.0,-32.7913,180.4923,6906419.0,3215120.0,2302413.0,6347097.0
8.29,1.77,4.68,3.41,6.0,6.0,-68.0,-1200.0,155.0,-32.8326,180.5614,6901277.0,3221249.0,2308576.0,6342034.0
8.3,1.77,4.69,3.42,6.0,6.0,-61.0,-1200.0,155.0,-32.8687,180.6219,6896778.0,3226611.0,2313970.0,6337604.0
8.36,1.77,4.72,3.43,6.0,6.0,-53.0,-1200.0,155.0,-32.91,180.6912,6891635.0,3232740.0,2320137.0,6332542.0
8.42,1.77,4.76,3.44,6.0,6.0,-46.0,-1200.0,155.0,-32.946,180.7519,6887136.0,3238102.0,2325535.0,6328111.0
8.48,1.76,4.82,3.45,6.0,6.0,-38.0,-1200.0,155.0,-32.9872,180.8213,6881993.0,3244230.0,2331706.0,6323048.0
8.54,1.76,4.85,3.47,6.0,6.0,-31.0,-1200.0,155.0,-33.0231,180.8821,6877494.0,3249592.0,2337107.0,6318618.0
8.56,1.75,4.89,3.47,6.0,6.0,-23.0,-1200.0,155.0,-33.0642,180.9517,6872352.0,3255721.0,2343282.0,6313555.0
8.57,1.75,4.9,3.47,6.0,6.0,-16.0,-1200.0,155.0,-33.1,181.0126,6867852.0,3261083.0,2348688.0,6309124.0
8.56,1.74,4.92,3.47,6.0,6.0,-8.0,-1200.0,155.0,-33.141,181.0823,6862710.0,3267212.0,2354867.0,6304061.0
8.56,1.74,4.92,3.47,6.0,6.0,-1.0,-1200.0,155.0,-33.1768,181.1434,6858210.0,3272574.0,2360276.0,6299629.0
8.55,1.73,4.94,3.47,6.0,6.0,7.0,-1200.0,155.0,-33.2177,181.2133,6853068.0,3278702.0,2366459.0,6294565.0
8.55,1.73,4.94,3.47,6.0,6.0,14.0,-1200.0,155.0,-33.2534,181.2746,6848568.0,3284064.0,2371872.0,6290133.0
8.54,1.73,4.94,3.47,6.0,6.0,22.0,-1200.0,155.0,-33.2942,181.3446,6843426.0,3290193.0,2378060.0,6285068.0
8.54,1.73,4.94,3.47,6.0,6.0,29.0,-1200.0,155.0,-33.3298,181.406,6838926.0,3295555.0,2383476.0,6280636.0
8.53,1.74,4.9,3.46,6.0,6.0,37.0,-1200.0,155.0,-33.3705,181.4762,6833784.0,3301683.0,2389668.0,6275569.0
8.52,1.74,4.9,3.46,6.0,6.0,44.0,-1200.0,155.0,-33.4061,181.5377,6829284.0,3307046.0,2395089.0,6271136.0
8.5,1.74,4.89,3.46,6.0,6.0,51.0,-1200.0,155.0,-33.4416,181.5993,6824785.0,3312408.0,2400510.0,6266702.0
8.47,1.74,4.87,3.45,6.0,6.0,59.0,-1200.0,155.0,-33.4822,181.6698,6819642.0,3318536.0,2406709.0,6261634.0
8.44,1.74,4.85,3.45,6.0,6.0,66.0,-1200.0,155.0,-33.5176,181.7315,6815143.0,3323899.0,2412135.0,6257199.0
8.42,1.74,4.84,3.44,6.0,6.0,73.0,-1200.0,155.0,-33.5531,181.7933,6810644.0,3329261.0,2417562.0,6252763.0
8.42,1.74,4.84,3.44,6.0,6.0,84.0,-1200.0,155.0,-33.6086,181.8905,6803573.0,3337688.0,2426095.0,6245792.0
8.42,1.74,4.84,3.44,6.0,6.0,95.0,-1200.0,155.0,-33.6641,181.9879,6796502.0,3346114.0,2434631.0,6238818.0
8.42,1.74,4.84,3.44,6.0,6.0,106.0,-1200.0,155.0,-33.7196,182.0855,6789432.0,3354540.0,2443173.0,6231843.0
8.42,1.74,4.84,3.44,6.0,6.0,117.0,-1200.0,155.0,-33.7749,182.1832,6782362.0,3362967.0,2451718.0,6224865.0
8.42,1.74,4.84,3.44,6.0,6.0,144.0,-1200.0,155.0,-33.9103,182.4238,6765006.0,3383650.0,2472713.0,6207730.0
8.43,1.74,4.84,3.44,6.0,6.0,170.0,-1200.0,155.0,-34.0403,182.6564,6748294.0,3403568.0,2492954.0,6191215.0
8.44,1.74,4.85,3.45,6.0,6.0,200.0,-1200.0,155.0,-34.1897,182.926,6729010.0,3426549.0,2516340.0,6172139.0
8.44,1.74,4.85,3.45,6.0,6.0,250.0,-1200.0,155.0,-34.4374,183.3781,6696870.0,3464851.0,2555388.0,6140292.0
8.45,1.74,4.86,3.45,6.0,6.0,300.0,-1200.0,155.0,-34.6836,183.8337,6664731.0,3503153.0,2594520.0,6108362.0
8.46,1.74,4.86,3.45,6.0,6.0,350.0,-1200.0,155.0,-34.9283,184.2928,6632592.0,3541455.0,2633734.0,6076337.0
8.59,1.73,4.97,3.48,6.0,6.0,1200.0,-1200.0,155.0,-38.9478,192.5234,6086222.0,4192593.0,3298360.0,5503302.0
8.4,1.73,4.86,3.44,6.0,6.0,-1200.0,-703.0,155.0,-29.8903,168.0112,7248188.0,2034621.0,1118009.0,6683110.0
8.23,1.73,4.76,3.4,6.0,6.0,-540.0,-703.0,155.0,-33.7851,173.3123,6823948.0,2540210.0,1628932.0,6261828.0
8.19,1.73,4.73,3.39,6.0,6.0,-400.0,-703.0,155.0,-34.5852,174.4871,6733958.0,2647456.0,1736407.0,6172150.0
8.13,1.73,4.7,3.38,6.0,6.0,-300.0,-703.0,155.0,-35.1493,175.3398,6669680.0,2724061.0,1813164.0,6108098.0
8.1,1.73,4.68,3.37,6.0,6.0,-200.0,-703.0,155.0,-35.7068,176.2044,6605401.0,2800666.0,1889946.0,6044035.0
8.13,1.75,4.65,3.38,6.0,6.0,-151.0,-703.0,155.0,-35.9776,176.6326,6573904.0,2838202.0,1927584.0,6012635.0
8.14,1.75,4.65,3.38,6.0,6.0,-136.0,-703.0,155.0,-36.0601,176.7643,6564262.0,2849692.0,1939109.0,6003021.0
8.13,1.78,4.57,3.38,6.0,6.0,-121.0,-703.0,155.0,-36.1425,176.8962,6554620.0,2861183.0,1950635.0,5993406.0
8.21,1.78,4.61,3.4,6.0,6.0,-106.0,-703.0,155.0,-36.2248,177.0284,6544978.0,2872674.0,1962161.0,5983790.0
8.22,1.78,4.62,3.4,6.0,6.0,-91.0,-703.0,155.0,-36.3069,177.161,6535337.0,2884164.0,1973689.0,5974172.0
8.24,1.78,4.63,3.4,6.0,6.0,-76.0,-703.0,155.0,-36.3888,177.2938,6525696.0,2895655.0,1985218.0,5964553.0
8.29,1.78,4.66,3.41,6.0,6.0,-68.0,-703.0,155.0,-36.4324,177.3647,6520552.0,2901783.0,1991368.0,5959422.0
8.32,1.78,4.67,3.42,6.0,6.0,-61.0,-703.0,155.0,-36.4706,177.4269,6516053.0,2907146.0,1996748.0,5954933.0
8.33,1.78,4.68,3.42,6.0,6.0,-53.0,-703.0,155.0,-36.5141,177.498,6510911.0,2913274.0,2002898.0,5949801.0
8.37,1.78,4.7,3.43,6.0,6.0,-46.0,-703.0,155.0,-36.5522,177.5603,6506412.0,2918636.0,2008279.0,5945311.0
8.39,1.77,4.74,3.44,6.0,6.0,-38.0,-703.0,155.0,-36.5957,177.6315,6501269.0,2924765.0,2014429.0,5940178.0
8.5,1.77,4.8,3.46,6.0,6.0,-31.0,-703.0,155.0,-36.6337,177.6939,6496770.0,2930127.0,2019810.0,5935688.0
8.61,1.76,4.89,3.48,4.34,6.0,-23.0,-703.0,155.0,-36.6771,177.7654,6491628.0,2936255.0,2025961.0,5930555.0
8.65,1.75,4.94,3.49,4.34,4.39,-16.0,-703.0,155.0,-36.715,177.8279,6487128.0,2941618.0,2031344.0,5926064.0
8.67,1.74,4.98,3.49,4.28,4.36,-8.0,-703.0,155.0,-36.7583,177.8995,6481986.0,2947746.0,2037495.0,5920930.0
8.73,1.73,5.05,3.51,4.17,4.39,-1.0,-703.0,155.0,-36.7961,177.9622,6477486.0,2953108.0,2042878.0,5916438.0
8.7,1.72,5.06,3.5,4.33,6.0,7.0,-703.0,155.0,-36.8393,178.0339,6472344.0,2959236.0,2049030.0,5911304.0
8.55,1.72,4.97,3.47,6.0,6.0,14.0,-703.0,155.0,-36.8771,178.0967,6467844.0,2964599.0,2054414.0,5906811.0
8.57,1.73,4.95,3.47,6.0,6.0,22.0,-703.0,155.0,-36.9202,178.1686,6462702.0,2970727.0,2060567.0,5901676.0
8.52,1.74,4.9,3.46,6.0,6.0,29.0,-703.0,155.0,-36.9579,178.2316,6458202.0,2976090.0,2065951.0,5897182.0
8.48,1.75,4.85,3.45,6.0,6.0,37.0,-703.0,155.0,-37.001,178.3036,6453060.0,2982218.0,2072105.0,5892046.0
8.47,1.75,4.84,3.45,6.0,6.0,44.0,-703.0,155.0,-37.0386,178.3667,6448560.0,2987580.0,2077489.0,5887551.0
8.43,1.75,4.82,3.44,6.0,6.0,51.0,-703.0,155.0,-37.0762,178.4299,6444061.0,2992943.0,2082874.0,5883056.0
8.4,1.75,4.8,3.44,6.0,6.0,59.0,-703.0,155.0,-37.1191,178.5021,6438919.0,2999071.0,2089029.0,5877918.0
8.38,1.75,4.79,3.43,6.0,6.0,66.0,-703.0,155.0,-37.1566,178.5654,6434420.0,3004433.0,2094415.0,5873422.0
8.36,1.75,4.78,3.43,6.0,6.0,73.0,-703.0,155.0,-37.1941,178.6288,6429920.0,3009796.0,2099800.0,5868925.0
8.35,1.75,4.77,3.43,6.0,6.0,84.0,-703.0,155.0,-37.2529,178.7285,6422849.0,3018222.0,2108264.0,5861858.0
8.35,1.75,4.77,3.43,6.0,6.0,95.0,-703.0,155.0,-37.3116,178.8284,6415778.0,3026648.0,2116729.0,5854790.0
8.35,1.75,4.77,3.43,6.0,6.0,106.0,-703.0,155.0,-37.3703,178.9284,6408708.0,3035075.0,2125194.0,5847720.0
8.35,1.75,4.77,3.43,6.0,6.0,117.0,-703.0,155.0,-37.4288,179.0285,6401637.0,3043502.0,2133659.0,5840649.0
8.36,1.75,4.78,3.43,6.0,6.0,144.0,-703.0,155.0,-37.5722,179.2751,6384282.0,3064185.0,2154440.0,5823288.0
8.37,1.75,4.78,3.43,6.0,6.0,170.0,-703.0,155.0,-37.7098,179.5134,6367570.0,3084102.0,2174454.0,5806561.0
8.38,1.75,4.79,3.43,6.0,6.0,200.0,-703.0,155.0,-37.8679,179.7895,6348286.0,3107083.0,2197552.0,5787251.0
8.39,1.75,4.79,3.44,6.0,6.0,250.0,-703.0,155.0,-38.1299,180.2523,6316146.0,3145386.0,2236049.0,5755038.0
8.4,1.75,4.8,3.44,6.0,6.0,300.0,-703.0,155.0,-38.3901,180.7183,6284007.0,3183688.0,2274549.0,5722787.0
8.4,1.75,4.8,3.44,6.0,6.0,350.0,-703.0,155.0,-38.6484,181.1876,6251868.0,3221990.0,2313047.0,5690496.0
8.55,1.73,4.94,3.47,6.0,6.0,1200.0,-703.0,155.0,-42.7194,189.5836,5705498.0,3873128.0,2959218.0,5135100.0
8.4,1.73,4.86,3.44,6.0,6.0,-1200.0,-653.0,155.0,-30.2299,167.6672,7209886.0,2002482.0,1086487.0,6643896.0
8.23,1.73,4.76,3.4,6.0,6.0,-540.0,-653.0,155.0,-34.1318,172.9663,6785646.0,2508071.0,1596911.0,6223428.0
8.18,1.73,4.73,3.39,6.0,6.0,-400.0,-653.0,155.0,-34.935,174.1428,6695656.0,2615317.0,1704382.0,6133774.0
8.11,1.73,4.69,3.38,6.0,6.0,-300.0,-653.0,155.0,-35.5014,174.9969,6631378.0,2691922.0,1781133.0,6069717.0
8.07,1.73,4.66,3.37,6.0,6.0,-200.0,-653.0,155.0,-36.0615,175.8631,6567098.0,2768526.0,1857903.0,6005638.0
8.13,1.75,4.65,3.38,6.0,6.0,-151.0,-653.0,155.0,-36.3335,176.2921,6535602.0,2806062.0,1895533.0,5974228.0
8.14,1.75,4.65,3.38,6.0,6.0,-136.0,-653.0,155.0,-36.4165,176.4241,6525960.0,2817553.0,1907054.0,5964610.0
8.14,1.78,4.57,3.38,6.0,6.0,-121.0,-653.0,155.0,-36.4992,176.5563,6516318.0,2829044.0,1918576.0,5954991.0
8.21,1.78,4.61,3.4,6.0,6.0,-106.0,-653.0,155.0,-36.5819,176.6888,6506676.0,2840534.0,1930099.0,5945372.0
8.23,1.78,4.62,3.4,6.0,6.0,-91.0,-653.0,155.0,-36.6644,176.8216,6497034.0,2852025.0,1941623.0,5935751.0
8.24,1.78,4.63,3.4,4.33,6.0,-76.0,-653.0,155.0,-36.7467,176.9547,6487392.0,2863516.0,1953147.0,5926128.0
8.3,1.78,4.66,3.42,4.08,6.0,-68.0,-653.0,155.0,-36.7905,177.0258,6482250.0,2869644.0,1959294.0,5920996.0
8.33,1.78,4.68,3.42,3.7,6.0,-61.0,-653.0,155.0,-36.8289,177.0881,6477751.0,2875006.0,1964673.0,5916505.0
8.34,1.78,4.69,3.42,3.63,6.0,-53.0,-653.0,155.0,-36.8726,177.1593,6472609.0,2881134.0,1970820.0,5911372.0
8.38,1.78,4.71,3.43,3.8,6.0,-46.0,-653.0,155.0,-36.9109,177.2218,6468110.0,2886497.0,1976199.0,5906880.0
8.41,1.77,4.75,3.44,3.58,6.0,-38.0,-653.0,155.0,-36.9546,177.2932,6462967.0,2892625.0,1982347.0,5901746.0
8.53,1.76,4.85,3.46,3.42,4.33,-31.0,-653.0,155.0,-36.9927,177.3557,6458468.0,2897988.0,1987726.0,5897254.0
8.62,1.75,4.93,3.48,3.47,4.26,-23.0,-653.0,155.0,-37.0363,177.4273,6453325.0,2904116.0,1993875.0,5892119.0
8.61,1.75,4.92,3.48,3.0,3.87,-16.0,-653.0,155.0,-37.0744,177.49,6448826.0,2909478.0,1999255.0,5887626.0
8.67,1.74,4.98,3.49,2.82,3.49,-8.0,-653.0,155.0,-37.1179,177.5617,6443683.0,2915607.0,2005403.0,5882490.0
8.77,1.73,5.07,3.51,2.77,3.46,-1.0,-653.0,155.0,-37.156,177.6246,6439184.0,2920969.0,2010784.0,5877997.0
8.71,1.72,5.06,3.5,3.07,3.75,7.0,-653.0,155.0,-37.1994,177.6964,6434042.0,2927097.0,2016933.0,5872860.0
8.54,1.72,4.97,3.47,3.33,4.27,14.0,-653.0,155.0,-37.2374,177.7594,6429542.0,2932460.0,2022314.0,5868366.0
8.56,1.73,4.95,3.47,3.69,6.0,22.0,-653.0,155.0,-37.2807,177.8315,6424400.0,2938588.0,2028464.0,5863229.0
8.54,1.74,4.91,3.47,6.0,6.0,29.0,-653.0,155.0,-37.3186,177.8945,6419900.0,2943950.0,2033845.0,5858733.0
8.5,1.75,4.86,3.46,6.0,6.0,37.0,-653.0,155.0,-37.3618,177.9668,6414758.0,2950078.0,2039995.0,5853595.0
8.47,1.75,4.84,3.45,6.0,6.0,44.0,-653.0,155.0,-37.3996,178.03,6410258.0,2955441.0,2045377.0,5849099.0
8.43,1.75,4.82,3.44,6.0,6.0,51.0,-653.0,155.0,-37.4374,178.0933,6405759.0,2960803.0,2050759.0,5844602.0
8.39,1.75,4.79,3.44,6.0,6.0,59.0,-653.0,155.0,-37.4805,178.1657,6400616.0,2966932.0,2056910.0,5839462.0
8.37,1.75,4.78,3.43,6.0,6.0,66.0,-653.0,155.0,-37.5182,178.2292,6396117.0,2972294.0,2062292.0,5834965.0
8.35,1.75,4.77,3.43,6.0,6.0,73.0,-653.0,155.0,-37.5559,178.2927,6391618.0,2977656.0,2067674.0,5830467.0
8.34,1.75,4.77,3.42,6.0,6.0,84.0,-653.0,155.0,-37.615,178.3926,6384547.0,2986083.0,2076133.0,5823397.0
8.34,1.75,4.77,3.42,6.0,6.0,95.0,-653.0,155.0,-37.674,178.4927,6377476.0,2994509.0,2084592.0,5816327.0
8.34,1.75,4.77,3.42,6.0,6.0,106.0,-653.0,155.0,-37.733,178.593,6370406.0,3002936.0,2093051.0,5809255.0
8.34,1.75,4.77,3.42,6.0,6.0,117.0,-653.0,155.0,-37.7918,178.6934,6363335.0,3011362.0,2101511.0,5802182.0
8.35,1.75,4.77,3.43,6.0,6.0,144.0,-653.0,155.0,-37.9359,178.9405,6345980.0,3032046.0,2122277.0,5784816.0
8.36,1.75,4.78,3.43,6.0,6.0,170.0,-653.0,155.0,-38.0741,179.1794,6329267.0,3051962.0,2142276.0,5768086.0
8.37,1.75,4.78,3.43,6.0,6.0,200.0,-653.0,155.0,-38.233,179.4562,6309984.0,3074944.0,2165352.0,5748771.0
8.38,1.75,4.79,3.43,6.0,6.0,250.0,-653.0,155.0,-38.4963,179.9201,6277844.0,3113246.0,2203818.0,5716556.0
8.39,1.75,4.79,3.44,6.0,6.0,300.0,-653.0,155.0,-38.7577,180.3873,6245704.0,3151548.0,2242280.0,5684307.0
8.4,1.75,4.8,3.44,6.0,6.0,350.0,-653.0,155.0,-39.0172,180.8578,6213566.0,3189850.0,2280738.0,5652022.0
8.55,1.73,4.94,3.47,6.0,6.0,1200.0,-653.0,155.0,-43.0955,189.287,5667196.0,3840988.0,2926542.0,5098117.0
8.4,1.73,4.86,3.44,6.0,6.0,-1200.0,-632.0,155.0,-30.3719,167.5224,7193800.0,1988983.0,1073281.0,6627459.0
8.23,1.73,4.76,3.4,6.0,6.0,-540.0,-632.0,155.0,-34.2771,172.8202,6769560.0,2494572.0,1583467.0,6207303.0
8.18,1.73,4.73,3.39,6.0,6.0,-400.0,-632.0,155.0,-35.0816,173.9973,6679570.0,2601818.0,1690931.0,6117657.0
8.1,1.73,4.68,3.37,3.82,6.0,-300.0,-632.0,155.0,-35.649,174.852,6615290.0,2678423.0,1767679.0,6053598.0
8.06,1.73,4.66,3.37,2.95,6.0,-200.0,-632.0,155.0,-36.2102,175.7188,6551012.0,2755028.0,1844443.0,5989514.0
8.12,1.75,4.64,3.38,3.01,6.0,-151.0,-632.0,155.0,-36.4827,176.1482,6519515.0,2792564.0,1882068.0,5958100.0
8.12,1.75,4.64,3.38,3.68,6.0,-136.0,-632.0,155.0,-36.5658,176.2803,6509873.0,2804054.0,1893588.0,5948481.0
8.15,1.78,4.58,3.38,3.15,6.0,-121.0,-632.0,155.0,-36.6488,176.4126,6500232.0,2815545.0,1905108.0,5938861.0
8.24,1.78,4.63,3.4,3.49,4.51,-106.0,-632.0,155.0,-36.7316,176.5452,6490590.0,2827036.0,1916630.0,5929240.0
8.24,1.78,4.63,3.4,6.0,6.0,-91.0,-632.0,155.0,-36.8142,176.6781,6480948.0,2838526.0,1928152.0,5919618.0
8.26,1.78,4.64,3.41,3.18,6.0,-76.0,-632.0,155.0,-36.8967,176.8113,6471306.0,2850017.0,1939675.0,5909994.0
8.32,1.78,4.67,3.42,3.34,6.0,-68.0,-632.0,155.0,-36.9407,176.8825,6466164.0,2856146.0,1945820.0,5904861.0
8.3,1.78,4.66,3.42,3.34,6.0,-61.0,-632.0,155.0,-36.9791,176.9448,6461664.0,2861508.0,1951198.0,5900370.0
8.3,1.77,4.69,3.42,3.28,6.0,-53.0,-632.0,155.0,-37.0229,177.0162,6456522.0,2867636.0,1957344.0,5895236.0
8.37,1.77,4.73,3.43,3.17,6.0,-46.0,-632.0,155.0,-37.0612,177.0786,6452022.0,2872998.0,1962723.0,5890744.0
8.43,1.76,4.79,3.44,2.9,4.23,-38.0,-632.0,155.0,-37.105,177.1501,6446880.0,2879127.0,1968869.0,5885609.0
8.44,1.75,4.82,3.45,2.68,4.11,-31.0,-632.0,155.0,-37.1433,177.2127,6442380.0,2884489.0,1974248.0,5881116.0
8.6,1.74,4.94,3.48,2.44,3.81,-23.0,-632.0,155.0,-37.1869,177.2844,6437238.0,2890618.0,1980395.0,5875981.0
8.69,1.74,4.99,3.5,2.3,3.64,-16.0,-632.0,155.0,-37.2251,177.3471,6432739.0,2895980.0,1985774.0,5871487.0
8.67,1.73,5.01,3.49,2.24,3.1,-8.0,-632.0,155.0,-37.2687,177.4189,6427596.0,2902108.0,1991922.0,5866351.0
8.68,1.73,5.02,3.5,2.39,3.29,-1.0,-632.0,155.0,-37.3068,177.4818,6423096.0,2907470.0,1997301.0,5861857.0
8.65,1.72,5.03,3.49,2.69,3.47,7.0,-632.0,155.0,-37.3504,177.5537,6417954.0,2913599.0,2003449.0,5856720.0
8.5,1.72,4.94,3.46,2.93,3.79,14.0,-632.0,155.0,-37.3884,177.6168,6413455.0,2918961.0,2008829.0,5852224.0
